system:index,actual_yield_baseline,county,elevation,et_mean,evi,gdd_total,latitude,longitude,ndvi,precip_total,soil,year,yield_value,.geo
2984,7.707746505737305,Trans Nzoia,1850.0,25.143478393554688,0.4266440272331238,1587.5098876953125,1.0936567725195319,34.946404428263236,0.5521904826164246,961.76513671875,1.0,2024,7.707746505737305,"{""type"":""Point"",""coordinates"":[34.946404428263236,1.0936567725195319]}"
2987,7.116002559661865,Trans Nzoia,1764.0,25.504348754882812,0.40412506461143494,1565.9140625,0.8681638734124387,34.894786904005144,0.5553018450737,1008.7085571289062,1.0,2024,7.116002559661865,"{""type"":""Point"",""coordinates"":[34.894786904005144,0.8681638734124387]}"
2991,6.480834484100342,Trans Nzoia,1993.0,26.065217971801758,0.42176973819732666,1415.5245361328125,0.9650942844594426,34.80755078620956,0.5245076417922974,959.7871704101562,1.0,2024,6.480834484100342,"{""type"":""Point"",""coordinates"":[34.80755078620956,0.9650942844594426]}"
2995,7.004180908203125,Trans Nzoia,1900.0,20.19565200805664,0.33035507798194885,1640.1566162109375,1.2371915118945602,34.93674681366252,0.44008660316467285,972.9393310546875,6.0,2024,7.004180908203125,"{""type"":""Point"",""coordinates"":[34.93674681366252,1.2371915118945602]}"
2996,6.864009857177734,Trans Nzoia,2059.0,19.747825622558594,0.29468512535095215,1653.9757080078125,1.1894115916865426,34.7865065752938,0.4209631681442261,878.0504150390625,1.0,2024,6.864009857177734,"{""type"":""Point"",""coordinates"":[34.7865065752938,1.1894115916865426]}"
2997,7.030787944793701,Trans Nzoia,2207.0,30.282608032226562,0.39118048548698425,1086.3765869140625,1.1950698138401554,34.73104870348892,0.6031399369239807,1033.228759765625,1.0,2024,7.030787944793701,"{""type"":""Point"",""coordinates"":[34.73104870348892,1.1950698138401554]}"
2998,6.375241756439209,Trans Nzoia,1875.0,21.591304779052734,0.32282403111457825,1463.1514892578125,0.9304226577041885,35.21061838904315,0.4701448678970337,1050.580810546875,4.0,2024,6.375241756439209,"{""type"":""Point"",""coordinates"":[35.21061838904315,0.9304226577041885]}"
3000,7.048274993896484,Trans Nzoia,1820.0,22.7608699798584,0.38374125957489014,1388.3951416015625,0.9334954697748894,35.03132126240063,0.5283990502357483,873.1403198242188,1.0,2024,7.048274993896484,"{""type"":""Point"",""coordinates"":[35.03132126240063,0.9334954697748894]}"
3001,6.407757759094238,Trans Nzoia,2098.0,26.30869483947754,0.32201823592185974,1415.5245361328125,1.0362887251381678,34.795955271035275,0.4261218309402466,954.0535278320312,1.0,2024,6.407757759094238,"{""type"":""Point"",""coordinates"":[34.795955271035275,1.0362887251381678]}"
3002,7.20707368850708,Trans Nzoia,1868.0,22.57391357421875,0.37520527839660645,1640.1566162109375,1.152671215849058,34.860800738096415,0.5210303068161011,916.169677734375,1.0,2024,7.20707368850708,"{""type"":""Point"",""coordinates"":[34.860800738096415,1.152671215849058]}"
